"Fecha","Hora","05FZA-115","04FMA-115","05AEP-115","06PRY-115","02SNS-115","03SLD-230","08PPO-115","03ING-69","06LBR-115","02LAV-400","02CJT-115","03IMP-115","03CNS-69","03RIG-115","05DGN-115","06RIB-138","04DYN-115","05SFB-115","04ORI-115","03AYL-115","03GKN-115","01PXA-85","05LGS-115","04EFR-230","02CIV-115","06MON-230","02ADD-115","01XOC-230","01TQC-115","08LAC-115","06MTN-115","05AMN-115","03GUD-69","06OVO-115","01TYA-230","03HYL-69","05LEX-115","02MDB-230","02MTL-115","03MIL-69","04TSR-115","06CYC-115","06MMD-230","02TPS-115","03COC-69","04CBA-115","03VYQ-115","05FXD-115","02RNA-115","03SPL-115","03NKA-69","04CUN-115","06MIG-138","04COC-115","03ZID-115","08SLC-230","01JDV-85","02ECM-115","03APZ-115","04LCH-115","05ISD-115","02MHT-115","06CMN-115","03UPT-115","05ALT-115","02TTP-115","06TMO-115","02CNJ-115","06CDT-115","02LMX-115","01AUR-230","01ATE-85","06PBS-115","03SEI-115","04CUS-115","01CTT-85","02KIM-115","02OWC-115","08CBU-115","06AUA-138","01NAU-85","05ARM-115","01ECA-230","01IXL-230","05CEJ-115","08NIZ-115","03ZLT-69","01ATU-115","05TBL-115","03TSM-115","05OAS-115","04SBK-115","05VEZ-115","06REY-138","03VAR-115","03MXT-115","02LRZ-115","04CUT-115","02MRO-115","05LEO-115","03LAS-115","03DEO-115","02PUE-115","06ALM-115","05DGD-115","01AVT-85","06POL-115","04GSV-115","08CAS-115","05SGP-115","02MID-400","06CYN-115","03LRE-115","03ABL-115","02HCO-115","03PUU-69","01TDK-230","02RBO-115","06LDC-115","06CIM-138"
"2024-12-13","17",482.96,341.42,355.56,452.9,656.62,3500.33,768,772.69,448.8,674.59,768.94,710.03,607.19,587.8,478.09,431.24,356.86,438.62,11.48,614.05,805.3,748.99,471.94,333.3,745.78,451.94,718.31,744.18,757.18,787.6,471.22,520.19,604.55,440.66,752.55,611.49,358.48,715.74,799.47,618.13,460.56,464.23,435.15,714.61,610.29,309.55,1160.56,359.13,678.06,669.86,600.33,461.15,442.19,370.88,692.59,734.93,751.68,715.54,721.36,10.51,404.31,764.68,455.67,704.2,407.4,731.3,463.21,741.72,450.23,704.13,740.3,755.51,455.07,3023.96,462.93,751.54,713.7,713.35,773.92,431.47,749.32,417.5,743.65,739.15,337.29,801.94,603.96,773.22,405.1,720.11,427.8,351.16,379.88,432.24,2018.61,665.53,718.99,460.45,672.11,416.78,579.4,720.34,838.79,463.77,487.94,755.73,449.99,423.02,762.81,566.89,714.16,450.66,602.69,673.22,758.62,773.12,755.74,716.44,439.02,433.22
"2024-12-13","18",642.43,527.46,553.79,618.32,662.99,671.13,711.97,779.36,668.37,657.25,747.59,714.4,689.28,697.55,639.17,593.94,544.08,617.94,537.75,682.49,696.34,686.27,634.48,534.91,693.08,618.78,690.79,685.3,704.33,738.19,636.15,657.31,683.3,618.31,691.59,688.36,556.19,676.91,743.67,696.33,601.15,631.9,618.67,683.88,686.73,536.51,699.2,556.75,672.13,695.21,688.14,601.66,605.82,542.84,701.49,710.5,687.36,683.27,724.23,536.91,588.89,726.85,621.07,710.46,592.31,690.65,628.62,709.81,615.29,685.61,681.8,696.28,620,679.07,603.15,687.21,681.28,680.27,730.35,600.74,686.49,601.74,681.3,681.77,549.24,729.45,687.14,694.38,589.58,700,616.25,541.88,572.17,595.45,702.69,709.27,677,601.09,651.77,599.37,691.02,699.72,786.29,629.52,630.78,696.49,625.76,570.99,721.5,696.14,687.17,615.7,685.09,696.18,723.2,774.52,694.91,684.33,621,592.66
"2024-12-13","19",1023.45,947.04,945.24,932.73,746.58,1086.74,801.58,1327.28,834.27,736.82,858.3,1246.77,1190.22,1184.48,1020.55,904.05,964.59,1000.7,986.7,1174.67,1370.69,768.31,1015.46,949.75,789.62,942.85,779.42,767.71,849.94,838.17,929.7,1081.32,1187.88,826.2,778.14,1194.23,948.11,757.02,906.63,1199.88,1031.71,976.81,748.15,769.43,1192.93,973.84,1137.23,948.77,757.44,1299.78,1183.61,1032.29,920.13,963.43,1251.41,805.87,767.42,764.15,1257.62,985.73,967.46,836.68,937.08,1242.07,972.56,774.26,758.1,821.56,920.11,779.01,761.83,791.2,930.46,1105.26,1034.22,767.08,762.11,762,828.38,923.4,768.48,982.91,762.29,761.13,946.03,824.63,1189.46,836.96,968.34,1226.74,1002.09,966.95,960.93,905.4,1109.43,1221.3,754.75,1031.61,735.98,979.13,1183.09,1223.11,929.27,968.58,1050.74,791.54,756.76,994.96,818,1126.59,774.73,920.84,1181.27,1214.66,838.74,1321.56,785.29,765.11,752.89,903.06
"2024-12-13","20",1083.94,917.85,950.71,962.88,799.69,1168.57,883.51,1552.53,900.7,785.12,998.6,1395.01,1302.19,1311.46,1078.53,913.15,951.17,1058.37,993.11,1279.25,1495.45,841.81,1069.13,932.63,872.74,976.36,864.37,841.25,946.31,965.36,971.82,1157.56,1295.48,848.34,857.4,1306.93,956.01,823.56,1050.59,1319.18,1053.98,1023.56,761.84,844.87,1304.63,975.07,1219.02,957.44,820.76,1433.77,1289.58,1055.04,941.46,942.68,1387.4,910.47,841.72,836,1414.92,991.22,996.14,966.49,970.15,1386.21,1005.25,854.18,781.4,937.22,946.59,864.38,831.79,875.83,961.7,1193.5,1058.39,841.13,832.28,832.11,949.55,943.79,842.25,1022.61,831.2,831.24,950.75,937.27,1299.72,924.11,997.8,1360.21,1061.14,956.82,978.35,916.06,1225.83,1361.22,820.62,1053.82,784.69,1017.92,1304,1355.98,1130.28,1011.96,1102.45,876.39,776.27,993.37,930.78,1243.56,855.29,947.73,1288.75,1340.97,968.64,1539.68,868.06,837.68,768.03,911.67
"2024-12-13","21",935.21,852.72,880.3,901,882.19,1165.84,916.63,1064.99,911.86,879.31,967.7,1003.61,979.06,1028.48,933.2,879.19,868.05,925.32,886.07,969.09,1349.52,910.78,929.6,862.71,913.59,905.02,914.16,908.72,930.59,954.16,907.66,956.05,974.41,869.56,912.75,978.76,882.46,901.13,967.17,985.24,902.06,922.53,850.53,904.91,977.59,878.57,1714.93,883.04,892.82,1025.55,978.41,902.49,890.07,860.98,1001.78,932.73,911.27,901.43,1009.14,885.31,900.03,950.36,903.84,999,903.64,908.76,859.47,937.92,895.51,914.48,906.57,917.03,901.03,1212.02,903.87,911.07,899.98,901.62,948.43,891.06,910.89,910.59,910.58,905.23,880.27,942.15,978.66,963.03,900.72,1022.82,926.39,870.31,890.7,879.66,1141.18,1027.22,895.97,902.02,880.97,908.7,1026.93,1023.15,1011.05,918.03,933.48,917.21,855.72,878.3,940.68,990.83,910.42,895.91,974.37,982.33,950.11,1059.37,916.11,902.07,851.71,878.62
"2024-12-13","22",645.22,550.89,588.23,618.16,659.85,687.66,675.42,768.45,663.63,652.56,729.62,702.52,681.3,699.74,642.78,592.9,569.82,639.78,602.56,673.15,716.42,682.45,638.58,567.13,688.25,620.72,679.75,681.73,696.52,721.98,633.3,660.03,675.6,617.91,687.24,680.29,590.75,674.5,738.57,687.91,602.96,632.45,618.77,675.22,678.83,590.26,759.24,591.36,669.49,687.19,680.38,603.48,605.73,558.94,691.37,698.29,683.63,673.73,710.03,601.69,610.77,722.98,621.16,698.51,614.96,683.26,627.88,706.12,614.47,675.98,678.56,691.62,619.37,699.21,605.08,683.5,672.18,677.41,716.41,605.2,682.77,621.96,678.24,678.55,588.16,710.22,680.24,693.05,611.56,693.95,639.81,572.36,599.57,594.22,711.78,703.07,671.73,602.94,643.48,620.59,693.45,693.82,790.48,629.91,634.43,691.83,624.87,575.86,707.28,700.4,675.95,614.83,678.46,685.34,720.5,761.64,690.51,674.41,620.27,591.77
"2024-12-13","23",726.56,546.23,615.43,673.31,566.99,776.47,674.89,976.16,674.73,580.15,741.79,905.48,850.82,817.27,725.84,641.47,571.35,685.31,613.19,851.91,838.17,1424.92,721.72,573.07,1172.45,676.54,675.84,1732.02,1190.18,728.72,685.95,770.59,844.58,643.54,1348.65,850.42,618.67,875.2,1171.33,859.73,602.92,699.96,603.77,659.18,848.75,598.36,912.05,619.34,629.77,825.69,846.6,603.53,656.1,553.57,880.54,701.31,1330.98,612.9,913.75,612.13,648.8,754.51,677.12,900.49,653.47,657.03,610.62,758.5,666.69,677.61,2534.23,1292.39,673.71,791.34,605.51,1331.28,610.67,717.51,723.54,655.72,1427.38,666.74,1289.56,3514.18,615.47,712.56,848.02,1144.58,649.72,908.46,688.64,573.97,629.64,642.29,811.79,855.7,521.13,602.87,632.11,661.22,814.08,910.2,928.11,695.3,740.25,1292.35,614.01,570.14,711.98,818.95,670.91,667.24,848.36,883.57,779.68,967.57,1308.39,614.17,612.06,640.13
"2024-12-13","24",593.78,500.08,524.18,559.83,557.07,626.89,613.08,727.86,589.9,556.93,654.95,679.61,650.23,645.71,590.82,534.3,517.52,576.41,545.84,646.37,655.54,846.84,586.75,511.09,767.91,561.55,607.76,947.44,779.67,650.57,573.53,609.28,645.67,555.35,825.25,650.13,526.74,664,785.54,657.25,557.99,576.32,547.43,596.42,648.73,534.26,685.66,527.18,581.49,646.92,647.59,558.46,546.34,510.39,667.8,627.98,817.82,579.82,685.68,545.04,547.82,648.51,562.58,676.23,551.35,598.57,554.5,641.31,556.23,607.26,1205.92,809.35,560.74,637.06,560.12,817.8,578.69,614.97,646.06,545.96,848.02,559.05,800.06,1524.6,524.77,641.35,648.19,760.17,548.51,675.24,575.14,519.18,537.03,535.75,658.58,662.79,547.84,557.95,570.38,557.31,643.71,675.65,738.42,573.33,586.42,809.51,554.87,529.2,637.02,646.13,603.92,556.63,647.34,665.88,655.36,720.39,813.9,580.44,551.74,532.29
"2024-12-14","1",588.13,496.45,518.21,558.31,572.83,622.12,617.11,724.31,590.78,573.22,672.26,672.68,640.07,647.75,585.57,535.39,513.84,574.35,542.12,633.98,650.12,801.01,581.9,509.94,745.19,559.91,626.27,878.41,753.14,654.77,570.76,601.14,635.8,557.34,785.57,640.3,520.62,659.11,782.09,647.01,552.95,573.75,554.39,612.67,639.03,530.97,671.17,521.01,594.2,641.09,637.58,553.45,546.01,506.38,659.91,641.99,778.75,598.02,679.51,541.34,547.05,662.11,560.72,668.98,549.66,612.73,561.94,655.53,555.17,623.82,1075.19,774.9,559.15,631.58,555.11,778.97,597.02,622.05,655.01,553.32,801.93,556.72,764.49,1318.93,519.38,645.67,637.82,736.28,547.73,663.53,570.35,515.39,533.79,536.62,650.5,656.38,570.77,552.94,589.41,555.77,641.37,663.83,748.05,571.02,579.55,775.22,561.52,524.8,647.16,633.14,622.46,555.54,638.7,656.93,668.98,716.45,778.24,598.59,558.22,533.05
"2024-12-14","2",558.55,458.52,475.57,529.83,558.8,589.12,595.44,668.49,559.06,552.88,636.18,619.56,595.35,613.67,554.79,511.44,475.14,535.51,500.93,586.03,626.94,576.48,550.81,470.13,586.54,530.77,592.19,577.58,596.77,625.12,541.02,566.74,591.58,525.66,581.98,596.09,477.83,570.17,635.9,602.27,515.53,544.23,525.91,579.57,594.74,490.39,613.94,478.2,567.23,612.81,593.37,515.99,519.96,469.25,613.01,609.61,580.21,575.64,625.96,500.21,508.52,616.7,532.07,616.17,510.71,581.36,534.2,604.6,526.66,588.08,572.25,587.24,530.5,598.43,517.62,579.12,574.92,573.92,623.63,527.79,576.95,518.86,572.41,570.76,476.98,622.94,593.46,588.89,509.17,606.85,531.88,476.18,493.77,512.12,618.86,616.95,569.54,515.51,554.03,517.09,607.47,606.33,676.4,541.71,545.05,587.64,532.44,489,616.18,597.12,588.58,526.95,593.25,605.24,616.39,660.92,585.9,576.04,528.54,511.16
"2024-12-14","3",549.18,466.9,477.55,524.11,538.94,566.36,577.89,644.84,541.3,533.15,600.7,607.22,586.6,597.49,546.11,510.07,480.08,528.28,499.88,579.53,603.92,551.18,543.02,475.12,560.32,525.04,565.28,552.06,570.74,596.72,532.33,557.57,583.94,517.19,555.81,587.55,479.34,546.24,601.55,592.22,515.6,536.74,514.26,554.52,586.44,491.53,559.98,479.58,545.07,604.78,584.72,515.96,516.61,476.22,603.13,581.41,553.81,551.19,612.19,499.32,505.98,584.06,525.86,604.65,507.58,555.63,521.01,574.6,521.41,561.72,547.58,560.54,524.51,572.21,517.33,552.99,550.68,549.59,593.74,525.15,551.51,514.62,547.33,546.45,478.88,600.72,585.06,562.15,506.47,595.49,525.05,480.71,493.63,510.6,592.88,603.04,545.91,515.59,534.45,513.2,592.88,594.83,631.68,534.34,539.74,560.85,519.54,493.06,588.02,581.71,562.42,521.65,584.8,595.83,583.92,639.08,559.19,551.46,516.47,509.63
"2024-12-14","4",543.64,457.86,469.85,521.52,533.42,558.95,565.69,633.94,535.5,526.73,591.88,597.65,578.64,590.24,540.68,508.44,471.02,521.4,490.16,571.95,594.19,544.14,537.78,466.29,553.25,521.94,556.71,545.07,563.19,585.29,529.53,550.47,575.87,513.53,548.84,579.38,471.6,539.63,593.29,584.4,507.08,533.09,509.63,546.87,578.21,482.07,553.09,471.79,539.25,595.47,576.68,507.42,514.57,467.32,593.7,571.31,546.78,543.92,602.29,489.63,499.65,575.43,523.14,595.08,501.13,548.53,516.25,565.31,518.99,552.74,540.76,553.46,521.95,564.23,508.79,545.97,543.44,543.03,582.66,522.3,544.51,508.27,540.23,539.76,471.24,588.4,577.01,554.93,500.11,586.28,518.52,471.46,486.62,509,586.84,595.02,539.11,507.06,526.61,506.67,585.26,585.64,621.16,530.98,532.91,553.77,514.81,484.22,577.32,574.25,553.99,519.2,576.6,586.67,574.47,628.35,552.17,544.19,511.83,507.87
"2024-12-14","5",542.97,457.1,467.57,521.22,533.74,558.42,561.75,631,535.65,526.67,592.24,595.35,576.69,587.78,540.01,508.45,470.15,520.21,488.53,570.02,592.82,544.45,537.12,464.69,553.43,521.55,555.94,545.39,563.15,583.02,529.51,549.5,573.81,513.79,549.13,577.2,469.32,540.06,593.04,582.41,506.46,532.61,509.91,546.73,576.07,480.52,553.74,469.47,539.67,593.12,574.78,506.78,514.45,466.94,591.49,569.66,547.16,544.01,599.74,488,498.34,575.36,522.85,592.75,499.83,548.73,516.53,564.4,518.8,551.77,541.11,553.7,521.67,563.87,508.12,546.34,543.51,543.52,580.5,521.96,544.84,507.28,540.58,540.13,468.95,585.88,575,555.16,498.8,584.31,517.89,470.41,484.88,509,585.92,593.87,539.34,506.43,525.88,505.38,583.22,583.7,620.24,530.59,531.85,554.01,515.03,484.04,575.43,572.52,553.28,519,574.63,584.53,573.64,625.55,552.45,544.28,512.08,507.78
"2024-12-14","6",560.5,452.62,480.43,534.07,558.79,592.65,571.09,665.31,561.98,551.03,632.59,620.08,596.95,614.63,556.58,514.44,470.3,539.52,495.05,586.83,633.18,575.16,552.64,466.72,583.3,535.38,584.11,574.63,594.97,606.35,545.46,566.43,593.28,530.77,579.72,597.47,482.47,570.41,631.4,604.12,511.12,547.83,528.91,575.21,596.09,485.09,619.83,482.77,567.7,616.5,594.85,511.53,524.52,463.55,614.85,595.5,578.9,572.97,625.24,494.39,512.34,611.52,536.12,616.74,514.5,579.21,536.91,595.67,531.47,578.98,571.88,584.92,534.82,601.44,513.21,577.86,572.31,574.17,605.96,537.48,575.62,522.93,571.21,571.95,482.12,600.19,595,587.75,512.93,608.66,536.59,470.35,497.5,516.18,623.95,622.23,568.66,511.1,547.71,521.07,609.23,608.06,665.68,545.41,544.42,585.31,535.21,483.28,600.05,594.48,581.12,531.72,594.69,606.41,607.4,658.55,583.84,573.35,531.58,511.35
"2024-12-14","7",571.28,465.04,483.47,552.54,596.4,597.85,607.15,664.52,591.1,590.07,670.47,618,598.09,616.74,567.89,533.83,481.55,545.72,505.31,589.06,613.05,614.35,564.54,477.01,620.6,552.38,622.32,613.64,630.73,642.3,565.92,574.44,593.88,558.47,618.41,597.81,485.59,609.2,662.57,604.82,520.52,563.04,562.18,614.69,596.49,495.55,621.54,485.76,604.97,605.86,596.24,520.92,543.19,475.52,610.15,632.17,617.65,612.28,623.18,504.67,520.09,648.03,554.38,614.66,522.25,618.52,569.94,632.61,551.14,617.37,611.08,622.42,553.86,604.65,522.51,616.63,611.55,612.43,641.86,553.29,614.7,531.1,610.38,611.21,484.97,637.55,596.09,620.77,520.68,607.17,544.16,481.77,503.68,535.54,629.75,622.22,608.23,520.5,588.65,528.72,610.08,606.89,697.16,561.38,553.77,622.78,567.97,494.51,636.6,602.47,619.71,551.35,595.94,605,643.53,658.3,621.75,612.69,564.3,530.46
"2024-12-14","8",594.13,491.79,513.42,577.16,612.35,622.63,628.66,705.19,612.57,606.5,687.24,653.7,630.41,649.81,591.88,559.27,508.97,576.76,535.01,621.11,648.32,632.32,588.91,504.81,638.89,577.44,637.81,631.33,649.55,666.1,590.56,600.82,625.82,579.48,636.77,630.5,515.82,624.97,684.4,637.52,548.21,587.82,579.55,631.47,629.11,524.39,647.97,515.84,619.5,640.02,628.36,548.62,568.92,502.4,644.17,649.36,635.68,629.48,660.56,534.3,549.65,665.99,579.05,650.11,552.24,636.13,587.64,648.05,575.53,631.95,628.56,641.15,578.5,629.16,550.22,634.52,628.66,628.42,663.19,578.09,632.68,560.69,627.93,628.66,514.83,672.91,628.16,640.77,550.34,641.19,574.76,509.85,533.16,561.05,654.58,655.64,625.36,548.18,603.22,559.24,640.6,640.86,713.66,586.55,579.85,641.52,585.69,522.01,657.18,631.18,635.32,575.72,627.93,638.2,659.33,699.1,640.32,629.94,581.87,555.99
"2024-12-14","9",567.63,452.86,482.08,556.88,593.81,597.4,611.55,693.47,588.68,588.32,659.35,642.48,612.58,627.56,564.62,541.15,468.83,546.1,491.26,608.71,633.65,611.28,560.61,466.5,618.29,556.54,616.31,610.6,629.04,645.03,569.63,577.25,612.22,558.42,615.69,617.2,484.24,598.38,662.25,622.75,506.83,565.19,556.61,610.51,616.03,482.16,618.26,484.41,594.73,627.08,613.76,507.19,549.84,463.42,632.75,626.64,614.05,608.6,649.7,490.56,520.92,642.3,558.52,639.17,523.11,615.74,563.51,625.69,555.65,609.86,607.89,619.93,558.23,602.7,508.66,612.96,607.81,602.56,641.39,556.78,611.59,531.11,607.08,607.99,478.74,653.22,613.93,620.02,521.58,629.45,542.36,464.99,501.25,542.78,622.26,636.57,605.08,506.75,583.08,530.02,617.06,629.06,687.89,564.72,556.75,620.25,562.27,482.74,635.4,607.6,613.9,555.81,614.01,626.36,636.35,688.32,618.95,609.03,558.79,538.3
"2024-12-14","10",530.23,374.74,403.15,535.04,597.58,577.7,624.85,667.89,583.24,593.81,669.81,613.27,582,592.67,526.96,523.99,388.18,480.53,366.27,579.77,603.66,616.64,522.29,379.86,623.19,531.22,626.43,616.09,629.88,659.56,550.94,542.64,581.42,547.66,620.87,586.72,405.46,601.49,663.81,592.37,445.41,540.58,552.28,618.34,585.56,373.84,615.23,405.69,598.5,590.74,583.16,445.75,530.24,391.86,602.04,637.47,619.3,615.77,620.23,365.52,455.5,651.23,536.62,609.94,456.87,622.87,559.44,634.91,535.38,620.08,613.36,624.62,537.12,583.52,447.22,618.18,614.87,606.6,655.51,528.7,616.94,466.45,612.44,613.52,388.93,671.2,583.17,622.2,456.28,600.83,473.77,381.05,426.26,524.98,595.55,604.55,611.11,445.26,590.33,464.15,582.17,600.72,698.24,540.31,520.57,624.94,558.25,421.56,648.48,573.9,623.76,535.51,583.74,597.11,645.86,663.2,623.9,616.25,554.44,524
"2024-12-14","11",488.3,349.69,377,494.83,555.87,534.89,587.59,617.71,539.89,553.01,625.04,568.34,539.09,546.03,485.01,484.08,360.93,444.84,322.27,537.64,558.93,574.21,480.28,356.78,580.52,491.44,583.3,573.8,586.16,617.44,509.4,497.45,538.26,506.71,578.17,543.35,379,559.8,618.44,547.5,420.07,499.86,512.13,576.32,542.35,337.38,571.41,379.61,556.62,546.78,540.32,420.38,490.12,367.16,558.06,592.93,576.47,573.57,574.82,321.56,421.94,607.74,496.26,565.32,423,580.3,518.83,593.11,495.21,578.48,571.2,581.52,496.78,540.31,421.81,575.43,572.69,564.43,612.41,489.49,574.47,431.3,570.3,571.35,359.52,630.31,540.03,579.07,422.58,556.56,437.38,354.09,395.94,485.09,548.35,558.91,569.1,419.91,550.72,429.48,536.45,556.43,652.42,499.39,476.97,581.83,517.7,397.09,605.61,527.03,580.92,495.34,540.59,553.8,603.34,613.43,580.84,574.04,514.1,483.97
"2024-12-14","12",488.34,349.29,381.54,494.03,561.77,534.24,586.29,619.41,535.69,557.4,626.39,569.49,539.43,545.12,484.93,483.74,359.96,443.68,313.56,537.85,560.38,578.09,480.26,355.13,584.32,490.68,585.6,577.76,589.8,618.24,507.96,497.18,538.6,502.78,582.06,543.62,383.55,564.17,622.69,547.8,421.27,499.13,507.18,579.52,542.65,331.99,573.14,384,562.32,547.38,540.7,421.57,489.44,367.15,559.21,592.9,580.28,577.04,576.3,312.83,422.02,611.72,495.4,566.55,422.96,583.93,514.62,596.39,494.17,580.58,575.19,585.31,495.85,539.81,422.98,579.23,576.08,568.86,613.39,489.06,578.38,431.42,574.28,575.36,364.39,629.76,540.41,582.56,422.63,557.53,436.77,353.06,397.27,484.7,548.66,559.13,572.98,421.09,552.85,429.09,536.37,557.4,657.3,498.43,475.47,585.6,513.29,397.77,606.42,525.62,583.39,494.3,540.91,554.98,606.93,615.06,584.63,577.56,509.7,483.95
"2024-12-14","13",478.49,354.59,387.26,479.33,596.4,524.07,593.59,622.82,502.71,583.09,635.09,571.59,538.07,540.71,475.02,468.98,365.24,441.25,314.86,537.49,561.46,596.97,470.29,358.56,603.04,477.23,598.39,596.9,605.64,627.73,490.89,488.04,537.33,477.12,600.67,542.34,389.36,586.49,641,546.68,430.31,486.13,467.37,596.92,541.36,333.81,578.64,389.72,593.17,545.85,539.14,430.61,475.2,373.31,560.57,602.39,599.26,596.3,578.8,314.1,419.98,629.22,480.72,568.59,420.92,603.37,479.75,611.73,478.65,590.09,594.71,603.68,480.74,530.41,432.01,598.21,595.3,592.75,623.21,476.7,597.24,428.31,593.64,595,371.01,638.16,539,597.9,420.55,561.1,433.44,358.02,398.98,470.02,540.1,555.46,593.65,430.11,566.96,426.81,531.49,561.05,676.2,485.24,467.04,603.98,477.65,405.49,616.1,518.04,596.26,478.79,539.33,556.41,623.01,618.35,603.16,596.87,473.83,469.28
"2024-12-14","14",468.06,362.03,389.48,466.95,605.91,512.73,599.52,615.32,482.91,589.69,641.18,565.02,530.14,530.06,464.54,456.82,372.45,437.39,319.94,530.2,555.22,599.62,459.74,363.68,606.06,465.52,603.94,599.84,606.41,634.09,477.37,477.47,529.41,460.3,603.09,534.18,391.54,591.22,643.33,539.07,440.55,474.24,444.69,602.11,533.21,339.01,574.41,392.05,601.18,537.91,531.11,440.85,463.19,381.6,553.82,607.79,601.75,601.26,572.05,319.18,416.3,635.35,468.32,561.97,417.33,607.41,458.01,617.89,465.99,595.99,597.87,605.87,468.2,519.48,442.22,600.73,600.29,598.15,629.14,465.2,599.86,423.36,596.64,598.23,373.74,644.15,531.11,598.51,416.8,555.15,428.13,364.96,398.75,457.87,525.69,546.35,598.16,440.35,572.68,422.98,521.51,555.12,682.14,473.04,456.82,606.16,456.12,415.13,622.35,507.24,601.75,466.13,531.25,549.76,629.24,610.46,605.44,601.81,452.46,457.17
"2024-12-14","15",468.86,376.75,432.82,463.29,615.96,507.97,603.98,616.9,473.54,598.11,647.75,566.45,534.08,534.13,465.17,451.99,388.91,460.44,340.54,530.95,555.46,605.83,459.59,384.59,612.88,464,610.51,606.27,611.95,639.43,473.32,479.93,530.07,452.51,609.35,534.66,434.56,598.22,651.05,539.57,449.58,471.02,432.74,609.26,533.7,359.7,575.45,435.48,609.13,537.57,531.91,449.87,459.6,394.76,555,611.17,608.02,608.48,574.44,339.8,438.71,642.27,464.68,563.41,440.67,614.05,447.97,624.93,461.73,602.46,604.38,612.06,464.31,514.18,451.15,606.98,607.44,605.4,633.63,465.8,606.08,443.5,603.04,604.79,416.35,648.02,531.91,603.72,439.15,556.83,449.09,381.08,429.01,453.09,517.89,545.97,605.25,449.37,579.68,445.7,522.52,556.82,689.23,469.55,459.67,612.35,445.62,426.04,627.34,510.12,608.3,461.9,531.88,551.1,636.31,612.05,611.62,609.07,441.67,452.58
"2024-12-14","16",465.41,350.39,369.55,465.99,559.76,509.56,575.98,602.75,500.18,550.94,609.46,552.33,524.24,528.32,462.2,454.44,360.23,426.75,311.1,521.24,541.67,567.56,457.69,351.2,574.49,463.5,572.27,567.34,577.82,608.67,478.95,477.77,520.12,470.81,571.4,524.48,371.68,556.37,615.93,529.35,425.18,472.61,467.74,568.35,523.58,329.39,554.11,372.27,558.77,528.02,522.28,425.47,460.73,368.91,541.71,577.2,569.73,566.5,560.27,310.37,404.96,601.62,467.3,549.36,406.07,572.53,478.61,586.31,466,565.54,564.97,574.34,467.78,514.54,426.82,568.73,565.55,561.8,600.76,460.4,567.81,413.23,564.01,565.23,353.06,619.66,522.26,569.55,405.38,541.03,417.55,353.37,384.52,455.39,524.78,537.38,563.61,424.98,541.53,411.98,518.16,540.91,648.78,470.61,457.62,574.62,476.4,401.37,594.3,506.89,570.06,466.18,522.06,537.75,597.21,597.89,573.71,567.01,472.54,454.93
"2024-12-14","17",498.44,373.58,446.72,491.83,584.85,541.52,590.78,635.55,532.63,574.57,633.15,581.54,551.92,560.81,495.35,475.73,387.37,483.95,350.85,545.33,570.97,594.01,490.39,382.66,601.03,491.97,594.04,593.69,605.57,629.68,506.1,511.15,547.81,500.36,598,552.19,448.29,584.63,646.71,558.09,442.69,499.92,499.18,591.76,551.24,363.73,583.97,449.22,586.15,558.06,550.24,443.04,485.18,389.49,570.31,603.6,596.39,590.63,589.69,350.09,460.04,627.57,493.4,578.27,462.1,597.87,510.33,610.88,491.39,586.43,591.22,601.15,493.56,547.25,444.59,595.27,589.65,589.79,623.1,491.62,594.26,467.23,590.34,591.43,433.17,635.23,550.18,596.68,460.52,569.98,474.48,379,446.25,477.37,558.43,568.68,588.76,442.57,562.96,467.76,551.29,569.85,677.52,497.08,489.69,601.44,507.83,417.54,616.4,541.81,591.82,491.65,549.92,565.68,622.61,630.65,600.49,591.16,503.62,474.3
"2024-12-14","18",702.61,431.83,535.36,688.07,752.32,762.67,781.47,895.69,744.03,745.33,849.44,823.44,789.16,804.93,704.03,666.02,454.34,628.17,458.93,778.49,807.24,775.4,701.8,461.45,784.32,685.42,783.48,774.86,800.13,833.1,706.83,740.65,783.47,698.51,781.4,788.86,538,766.89,842.41,797.02,481.82,704.13,701.38,775.87,787.61,457.04,782.32,538.49,761.64,802.57,787.63,482.24,677.03,439.87,810.49,805.11,778.44,772.13,833.65,457.96,595.45,824.62,690.49,819.03,597.85,780.78,711.97,805.71,686.85,778.24,771.15,786.46,690.28,770.09,484.02,776.92,770.84,771.29,825.05,681.34,775.69,615.83,770.2,771.24,530.48,826.17,787.23,787.03,596.1,805.52,629.85,446.04,558.16,667.93,796.83,811.34,766.89,481.65,743.07,607.31,793.45,804.94,888.25,698.07,713.07,786.85,708.62,456.81,816.34,780.07,780.42,687.2,786.22,802.49,820.16,889.67,784.93,772.79,703.42,663.74
