"Nodo","Fecha","Hora","pml"
"05FXD-115","2025-01-18","20","586.33"
"05FXD-115","2025-01-18","21","584.96"
"05FXD-115","2025-01-18","22","564.25"
"05FXD-115","2025-01-18","23","556.67"
"05FXD-115","2025-01-18","24","492.42"
"05FXD-115","2025-01-19","1","1206.33"
"05FXD-115","2025-01-19","2","1183.69"
"05FXD-115","2025-01-19","3","1182.93"
"05FXD-115","2025-01-19","4","1178.26"
"05FXD-115","2025-01-19","5","1177.82"
"05FXD-115","2025-01-19","6","1173.67"
"05FXD-115","2025-01-19","7","1181.63"
"05FXD-115","2025-01-19","8","1173.53"
"05FXD-115","2025-01-19","9","906.31"
"05FXD-115","2025-01-19","10","934.69"
"05FXD-115","2025-01-19","11","650.39"
"05FXD-115","2025-01-19","12","543.68"
"05FXD-115","2025-01-19","13","539.52"
"05FXD-115","2025-01-19","14","487.58"
"05FXD-115","2025-01-19","15","537.54"
"05FXD-115","2025-01-19","16","513.79"
"05FXD-115","2025-01-19","17","617.73"
"05FXD-115","2025-01-19","18","1156.41"
"05FXD-115","2025-01-19","19","1296.4"
"05FXD-115","2025-01-19","20","1433.76"
"05FXD-115","2025-01-19","21","1396.66"
"05FXD-115","2025-01-19","22","1367.78"
"05FXD-115","2025-01-19","23","1198.53"
"05FXD-115","2025-01-19","24","1193.56"
"05FXD-115","2025-01-20","1","1170.76"
"05FXD-115","2025-01-20","2","1169.78"
"05FXD-115","2025-01-20","3","1168.39"
"05FXD-115","2025-01-20","4","1167.9"
"05FXD-115","2025-01-20","5","1167.69"
"05FXD-115","2025-01-20","6","1169.26"
"05FXD-115","2025-01-20","7","1174.89"
"05FXD-115","2025-01-20","8","1208.4"
"05FXD-115","2025-01-20","9","1205.67"
"05FXD-115","2025-01-20","10","1181.39"
"05FXD-115","2025-01-20","11","1165.28"
"05FXD-115","2025-01-20","12","1145.07"
"05FXD-115","2025-01-20","13","1143.56"
"05FXD-115","2025-01-20","14","1135.75"
"05FXD-115","2025-01-20","15","1176.37"
"05FXD-115","2025-01-20","16","1173.01"
"05FXD-115","2025-01-20","17","1178.53"
"05FXD-115","2025-01-20","18","1195.39"
"05FXD-115","2025-01-20","19","1587.92"
"05FXD-115","2025-01-20","20","1693.3"
"05FXD-115","2025-01-20","21","1618.08"
"05FXD-115","2025-01-20","22","1618.94"
"05FXD-115","2025-01-20","23","1441.31"
"05FXD-115","2025-01-20","24","1348.6"
"05FXD-115","2025-01-21","1","1298.31"
"05FXD-115","2025-01-21","2","1208.2"
"05FXD-115","2025-01-21","3","1179.78"
"05FXD-115","2025-01-21","4","1149.39"
"05FXD-115","2025-01-21","5","1149.21"
"05FXD-115","2025-01-21","6","1188.57"
"05FXD-115","2025-01-21","7","1252.94"
"05FXD-115","2025-01-21","8","1424.22"
"05FXD-115","2025-01-21","9","1347.37"
"05FXD-115","2025-01-21","10","1143.92"
"05FXD-115","2025-01-21","11","1178.59"
"05FXD-115","2025-01-21","12","1179.14"
"05FXD-115","2025-01-21","13","1180.45"
"05FXD-115","2025-01-21","14","1164.09"
"05FXD-115","2025-01-21","15","1143.41"
"05FXD-115","2025-01-21","16","1146.74"
"05FXD-115","2025-01-21","17","922.13"
"05FXD-115","2025-01-21","18","1212.97"
"05FXD-115","2025-01-21","19","1518.74"
"05FXD-115","2025-01-21","20","1711.3"
"05FXD-115","2025-01-21","21","1596.93"
"05FXD-115","2025-01-21","22","1507.85"
"05FXD-115","2025-01-21","23","1366.68"
"05FXD-115","2025-01-21","24","1478.69"
"02RNA-115","2025-01-15","1","817.96"
"02RNA-115","2025-01-15","2","796.64"
"02RNA-115","2025-01-15","3","751.46"
"02RNA-115","2025-01-15","4","730.17"
"02RNA-115","2025-01-15","5","721.84"
"02RNA-115","2025-01-15","6","753.57"
"02RNA-115","2025-01-15","7","817.88"
"02RNA-115","2025-01-15","8","883.01"
"02RNA-115","2025-01-15","9","900.43"
"02RNA-115","2025-01-15","10","811.25"
"02RNA-115","2025-01-15","11","801.03"
"02RNA-115","2025-01-15","12","781.14"
"02RNA-115","2025-01-15","13","764.3"
"02RNA-115","2025-01-15","14","764.49"
"02RNA-115","2025-01-15","15","774.71"
"02RNA-115","2025-01-15","16","770.55"
"02RNA-115","2025-01-15","17","1086.96"
"02RNA-115","2025-01-15","18","1013.95"
"02RNA-115","2025-01-15","19","1301.53"
"02RNA-115","2025-01-15","20","1156.78"
"02RNA-115","2025-01-15","21","860.61"
"02RNA-115","2025-01-15","22","1004.33"
"02RNA-115","2025-01-15","23","989.76"
"02RNA-115","2025-01-15","24","902.38"
"02RNA-115","2025-01-16","1","782.48"
"02RNA-115","2025-01-16","2","747.58"
"02RNA-115","2025-01-16","3","737.57"
"02RNA-115","2025-01-16","4","736.34"
"02RNA-115","2025-01-16","5","733.15"
"02RNA-115","2025-01-16","6","755.26"
"02RNA-115","2025-01-16","7","854.94"
"02RNA-115","2025-01-16","8","1252.67"
"02RNA-115","2025-01-16","9","1315.59"
"02RNA-115","2025-01-16","10","1002.24"
"02RNA-115","2025-01-16","11","1113.92"
"02RNA-115","2025-01-16","12","992.39"
"02RNA-115","2025-01-16","13","973.52"
"02RNA-115","2025-01-16","14","1093.97"
"02RNA-115","2025-01-16","15","979.24"
"02RNA-115","2025-01-16","16","1219.36"
"02RNA-115","2025-01-16","17","1518.37"
"02RNA-115","2025-01-16","18","1394.62"
"02RNA-115","2025-01-16","19","1283.98"
"02RNA-115","2025-01-16","20","1483.92"
"02RNA-115","2025-01-16","21","1370.89"
"02RNA-115","2025-01-16","22","1396.47"
"02RNA-115","2025-01-16","23","1373.94"
"02RNA-115","2025-01-16","24","1059.58"
"02RNA-115","2025-01-17","1","1106.12"
"02RNA-115","2025-01-17","2","885.66"
"02RNA-115","2025-01-17","3","845.37"
"02RNA-115","2025-01-17","4","816.54"
"02RNA-115","2025-01-17","5","814.17"
"02RNA-115","2025-01-17","6","839.82"
"02RNA-115","2025-01-17","7","909.96"
"02RNA-115","2025-01-17","8","1151.43"
"02RNA-115","2025-01-17","9","1006.61"
"02RNA-115","2025-01-17","10","827.93"
"02RNA-115","2025-01-17","11","823.21"
"02RNA-115","2025-01-17","12","821.98"
"02RNA-115","2025-01-17","13","846.64"
"02RNA-115","2025-01-17","14","823.75"
"02RNA-115","2025-01-17","15","752.45"
"02RNA-115","2025-01-17","16","661.23"
"02RNA-115","2025-01-17","17","837.53"
"02RNA-115","2025-01-17","18","2098.89"
"02RNA-115","2025-01-17","19","2097.83"
"02RNA-115","2025-01-17","20","1993.27"
"02RNA-115","2025-01-17","21","1802.88"
"02RNA-115","2025-01-17","22","2387.78"
"02RNA-115","2025-01-17","23","1786.6"
"02RNA-115","2025-01-17","24","1390.05"
"02RNA-115","2025-01-18","1","698.16"
"02RNA-115","2025-01-18","2","772.33"
"02RNA-115","2025-01-18","3","820.33"
"02RNA-115","2025-01-18","4","820.44"
"02RNA-115","2025-01-18","5","904.63"
"02RNA-115","2025-01-18","6","1121.31"
"02RNA-115","2025-01-18","7","1262.87"
"02RNA-115","2025-01-18","8","1265.11"
"02RNA-115","2025-01-18","9","1303.63"
"02RNA-115","2025-01-18","10","1455.24"
"02RNA-115","2025-01-18","11","1431.85"
"02RNA-115","2025-01-18","12","1473.62"
"02RNA-115","2025-01-18","13","1447.64"
"02RNA-115","2025-01-18","14","1325.5"
"02RNA-115","2025-01-18","15","1354.71"
"02RNA-115","2025-01-18","16","1449.24"
"02RNA-115","2025-01-18","17","1504.49"
"02RNA-115","2025-01-18","18","2335.78"
"02RNA-115","2025-01-18","19","2450.74"
"02RNA-115","2025-01-18","20","2257.35"
"02RNA-115","2025-01-18","21","1990.48"
"02RNA-115","2025-01-18","22","2498.57"
"02RNA-115","2025-01-18","23","2503.86"
"02RNA-115","2025-01-18","24","2435.12"
"02RNA-115","2025-01-19","1","1614.79"
"02RNA-115","2025-01-19","2","1446.73"
"02RNA-115","2025-01-19","3","1430.95"
"02RNA-115","2025-01-19","4","1407.53"
"02RNA-115","2025-01-19","5","1387.74"
"02RNA-115","2025-01-19","6","1378.72"
"02RNA-115","2025-01-19","7","1373.04"
"02RNA-115","2025-01-19","8","1338.94"
"02RNA-115","2025-01-19","9","1149.96"
"02RNA-115","2025-01-19","10","1221.91"
"02RNA-115","2025-01-19","11","1107.34"
"02RNA-115","2025-01-19","12","1137.31"
"02RNA-115","2025-01-19","13","1136.16"
"02RNA-115","2025-01-19","14","1101.15"
"02RNA-115","2025-01-19","15","1169.64"
"02RNA-115","2025-01-19","16","1172.35"
"02RNA-115","2025-01-19","17","1350.4"
"02RNA-115","2025-01-19","18","1465.53"
"02RNA-115","2025-01-19","19","1900.93"
"02RNA-115","2025-01-19","20","1980.08"
"02RNA-115","2025-01-19","21","1895.08"
"02RNA-115","2025-01-19","22","1832.52"
"02RNA-115","2025-01-19","23","1577.31"
"02RNA-115","2025-01-19","24","1539.55"
"02RNA-115","2025-01-20","1","1400.24"
"02RNA-115","2025-01-20","2","1363"
"02RNA-115","2025-01-20","3","1288.41"
"02RNA-115","2025-01-20","4","1262.12"
"02RNA-115","2025-01-20","5","1248.7"
"02RNA-115","2025-01-20","6","1352.87"
"02RNA-115","2025-01-20","7","1412.77"
"02RNA-115","2025-01-20","8","1438.07"
"02RNA-115","2025-01-20","9","1483.17"
"02RNA-115","2025-01-20","10","1454.37"
"02RNA-115","2025-01-20","11","1426.04"
"02RNA-115","2025-01-20","12","1415.79"
"02RNA-115","2025-01-20","13","1440.73"
"02RNA-115","2025-01-20","14","1410.43"
"02RNA-115","2025-01-20","15","1448"
"02RNA-115","2025-01-20","16","1476.6"
"02RNA-115","2025-01-20","17","1581.34"
"02RNA-115","2025-01-20","18","1572.8"
"02RNA-115","2025-01-20","19","1856.06"
"02RNA-115","2025-01-20","20","1963.93"
"02RNA-115","2025-01-20","21","1832.85"
"02RNA-115","2025-01-20","22","1830.79"
"02RNA-115","2025-01-20","23","1645.64"
"02RNA-115","2025-01-20","24","1584.2"
"02RNA-115","2025-01-21","1","1581.38"
"02RNA-115","2025-01-21","2","1477.27"
"02RNA-115","2025-01-21","3","1451.77"
"02RNA-115","2025-01-21","4","1426.83"
"02RNA-115","2025-01-21","5","1441.47"
"02RNA-115","2025-01-21","6","1484.48"
"02RNA-115","2025-01-21","7","1582.38"
"02RNA-115","2025-01-21","8","1764.94"
"02RNA-115","2025-01-21","9","1637.68"
"02RNA-115","2025-01-21","10","1773.35"
"02RNA-115","2025-01-21","11","1722.45"
"02RNA-115","2025-01-21","12","1634.31"
"02RNA-115","2025-01-21","13","1731.7"
"02RNA-115","2025-01-21","14","1601.64"
"02RNA-115","2025-01-21","15","1586.6"
"02RNA-115","2025-01-21","16","1600.82"
"02RNA-115","2025-01-21","17","1607.03"
"02RNA-115","2025-01-21","18","2058.71"
"02RNA-115","2025-01-21","19","2032.64"
"02RNA-115","2025-01-21","20","2047.8"
"02RNA-115","2025-01-21","21","1891.52"
"02RNA-115","2025-01-21","22","1828.14"
"02RNA-115","2025-01-21","23","1596.34"
"02RNA-115","2025-01-21","24","1888.93"
"03SPL-115","2025-01-15","1","810.74"
"03SPL-115","2025-01-15","2","790.32"
"03SPL-115","2025-01-15","3","745.86"
"03SPL-115","2025-01-15","4","725.11"
"03SPL-115","2025-01-15","5","715.94"
"03SPL-115","2025-01-15","6","746.05"
"03SPL-115","2025-01-15","7","811.61"
"03SPL-115","2025-01-15","8","880.18"
"03SPL-115","2025-01-15","9","899.55"
"03SPL-115","2025-01-15","10","801.79"
"03SPL-115","2025-01-15","11","784.6"
"03SPL-115","2025-01-15","12","763.9"
"03SPL-115","2025-01-15","13","747.98"
"03SPL-115","2025-01-15","14","748.46"
"03SPL-115","2025-01-15","15","757.12"
"03SPL-115","2025-01-15","16","751.14"
"03SPL-115","2025-01-15","17","903.98"
"03SPL-115","2025-01-15","18","934.27"
"03SPL-115","2025-01-15","19","1194.62"
"03SPL-115","2025-01-15","20","1138.41"
"03SPL-115","2025-01-15","21","855.13"
"03SPL-115","2025-01-15","22","987.48"
"03SPL-115","2025-01-15","23","981.12"
"03SPL-115","2025-01-15","24","892.7"
"03SPL-115","2025-01-16","1","771.87"
"03SPL-115","2025-01-16","2","739.59"
"03SPL-115","2025-01-16","3","729.01"
"03SPL-115","2025-01-16","4","728.18"
"03SPL-115","2025-01-16","5","726.67"
"03SPL-115","2025-01-16","6","748.4"
"03SPL-115","2025-01-16","7","850.22"
"03SPL-115","2025-01-16","8","1251.92"
"03SPL-115","2025-01-16","9","1089.66"
"03SPL-115","2025-01-16","10","891.42"
"03SPL-115","2025-01-16","11","938.67"
"03SPL-115","2025-01-16","12","866.04"
"03SPL-115","2025-01-16","13","856.92"
"03SPL-115","2025-01-16","14","916.38"
"03SPL-115","2025-01-16","15","857.34"
"03SPL-115","2025-01-16","16","985.53"
"03SPL-115","2025-01-16","17","1144.44"
"03SPL-115","2025-01-16","18","1379.92"
"03SPL-115","2025-01-16","19","1264.61"
"03SPL-115","2025-01-16","20","1473.39"
"03SPL-115","2025-01-16","21","1366.83"
"03SPL-115","2025-01-16","22","1388.01"
"03SPL-115","2025-01-16","23","1364.74"
"03SPL-115","2025-01-16","24","1045.94"
"03SPL-115","2025-01-17","1","1054.64"
"03SPL-115","2025-01-17","2","870.59"
"03SPL-115","2025-01-17","3","832.31"
"03SPL-115","2025-01-17","4","805.07"
"03SPL-115","2025-01-17","5","802.86"
"03SPL-115","2025-01-17","6","825.08"
"03SPL-115","2025-01-17","7","894.99"
"03SPL-115","2025-01-17","8","1138.52"
"03SPL-115","2025-01-17","9","998.73"
"03SPL-115","2025-01-17","10","816.64"
"03SPL-115","2025-01-17","11","806.13"
"03SPL-115","2025-01-17","12","804.15"
"03SPL-115","2025-01-17","13","807.84"
"03SPL-115","2025-01-17","14","792.59"
"03SPL-115","2025-01-17","15","777.38"
"03SPL-115","2025-01-17","16","789.56"
"03SPL-115","2025-01-17","17","804.02"
"03SPL-115","2025-01-17","18","1832.16"
"03SPL-115","2025-01-17","19","1823.07"
"03SPL-115","2025-01-17","20","1733.4"
"03SPL-115","2025-01-17","21","1583.68"
"03SPL-115","2025-01-17","22","2073.35"
"03SPL-115","2025-01-17","23","1580.63"
"03SPL-115","2025-01-17","24","1211.23"
"03SPL-115","2025-01-18","1","806.37"
"03SPL-115","2025-01-18","2","796.63"
"03SPL-115","2025-01-18","3","805.17"
"03SPL-115","2025-01-18","4","807.43"
"03SPL-115","2025-01-18","5","884"
"03SPL-115","2025-01-18","6","1067.28"
"03SPL-115","2025-01-18","7","1177.49"
"03SPL-115","2025-01-18","8","1190.04"
"03SPL-115","2025-01-18","9","1187.68"
"03SPL-115","2025-01-18","10","1292.06"
"03SPL-115","2025-01-18","11","1245.11"
"03SPL-115","2025-01-18","12","1076.72"
"03SPL-115","2025-01-18","13","885.38"
"03SPL-115","2025-01-18","14","1052.94"
"03SPL-115","2025-01-18","15","673.8"
"03SPL-115","2025-01-18","16","657.96"
"03SPL-115","2025-01-18","17","1055.73"
"03SPL-115","2025-01-18","18","1976.59"
"03SPL-115","2025-01-18","19","2142.19"
"03SPL-115","2025-01-18","20","2385.86"
"03SPL-115","2025-01-18","21","2019.2"
"03SPL-115","2025-01-18","22","2158.31"
"03SPL-115","2025-01-18","23","2154.75"
"03SPL-115","2025-01-18","24","2063.92"
"03SPL-115","2025-01-19","1","1564.11"
"03SPL-115","2025-01-19","2","1410.08"
"03SPL-115","2025-01-19","3","1393.33"
"03SPL-115","2025-01-19","4","1374.32"
"03SPL-115","2025-01-19","5","1358.92"
"03SPL-115","2025-01-19","6","1350.21"
"03SPL-115","2025-01-19","7","1350.74"
"03SPL-115","2025-01-19","8","1320.78"
"03SPL-115","2025-01-19","9","1126.86"
"03SPL-115","2025-01-19","10","1174.37"
"03SPL-115","2025-01-19","11","1065.1"
"03SPL-115","2025-01-19","12","1098.99"
"03SPL-115","2025-01-19","13","1097.75"
"03SPL-115","2025-01-19","14","1059"
"03SPL-115","2025-01-19","15","1118.44"
"03SPL-115","2025-01-19","16","1125.28"
"03SPL-115","2025-01-19","17","1296.05"
"03SPL-115","2025-01-19","18","1427.14"
"03SPL-115","2025-01-19","19","1860.25"
"03SPL-115","2025-01-19","20","1944.27"
"03SPL-115","2025-01-19","21","1866.78"
"03SPL-115","2025-01-19","22","1817.16"
"03SPL-115","2025-01-19","23","1559.99"
"03SPL-115","2025-01-19","24","1525.42"
"03SPL-115","2025-01-20","1","1372.46"
"03SPL-115","2025-01-20","2","1337.88"
"03SPL-115","2025-01-20","3","1270.73"
"03SPL-115","2025-01-20","4","1248.05"
"03SPL-115","2025-01-20","5","1233.03"
"03SPL-115","2025-01-20","6","1329.18"
"03SPL-115","2025-01-20","7","1399.92"
"03SPL-115","2025-01-20","8","1438.87"
"03SPL-115","2025-01-20","9","1469.52"
"03SPL-115","2025-01-20","10","1425.88"
"03SPL-115","2025-01-20","11","1400.68"
"03SPL-115","2025-01-20","12","1392.23"
"03SPL-115","2025-01-20","13","1414.9"
"03SPL-115","2025-01-20","14","1389.74"
"03SPL-115","2025-01-20","15","1408.09"
"03SPL-115","2025-01-20","16","1435.67"
"03SPL-115","2025-01-20","17","1546.81"
"03SPL-115","2025-01-20","18","1549.1"
"03SPL-115","2025-01-20","19","1854.27"
"03SPL-115","2025-01-20","20","1944.56"
"03SPL-115","2025-01-20","21","1817.51"
"03SPL-115","2025-01-20","22","1824.09"
"03SPL-115","2025-01-20","23","1633.95"
"03SPL-115","2025-01-20","24","1563.24"
"03SPL-115","2025-01-21","1","1553.12"
"03SPL-115","2025-01-21","2","1456.15"
"03SPL-115","2025-01-21","3","1431.74"
"03SPL-115","2025-01-21","4","1403.51"
"03SPL-115","2025-01-21","5","1420.61"
"03SPL-115","2025-01-21","6","1461.41"
"03SPL-115","2025-01-21","7","1558.44"
"03SPL-115","2025-01-21","8","1760.14"
"03SPL-115","2025-01-21","9","1633.77"
"03SPL-115","2025-01-21","10","1747.96"
"03SPL-115","2025-01-21","11","1691.05"
"03SPL-115","2025-01-21","12","1595.95"
"03SPL-115","2025-01-21","13","1686.76"
"03SPL-115","2025-01-21","14","1558.76"
"03SPL-115","2025-01-21","15","1544.96"
"03SPL-115","2025-01-21","16","1556.43"
"03SPL-115","2025-01-21","17","1559.38"
"03SPL-115","2025-01-21","18","2017.84"
"03SPL-115","2025-01-21","19","2004.12"
"03SPL-115","2025-01-21","20","2033.67"
"03SPL-115","2025-01-21","21","1882.94"
"03SPL-115","2025-01-21","22","1805.18"
"03SPL-115","2025-01-21","23","1588.03"
"03SPL-115","2025-01-21","24","1862.58"
"03NKA-69","2025-01-15","1","813.27"
"03NKA-69","2025-01-15","2","789.78"
"03NKA-69","2025-01-15","3","743.7"
"03NKA-69","2025-01-15","4","721.88"
"03NKA-69","2025-01-15","5","712.06"
"03NKA-69","2025-01-15","6","742.73"
"03NKA-69","2025-01-15","7","811.05"
"03NKA-69","2025-01-15","8","882.16"
"03NKA-69","2025-01-15","9","902.71"
"03NKA-69","2025-01-15","10","795.15"
"03NKA-69","2025-01-15","11","775.38"
"03NKA-69","2025-01-15","12","754.5"
"03NKA-69","2025-01-15","13","737.63"
"03NKA-69","2025-01-15","14","739.05"
"03NKA-69","2025-01-15","15","749.61"
"03NKA-69","2025-01-15","16","737.54"
"03NKA-69","2025-01-15","17","907.04"
"03NKA-69","2025-01-15","18","942.34"
"03NKA-69","2025-01-15","19","1194.26"
"03NKA-69","2025-01-15","20","1130.72"
"03NKA-69","2025-01-15","21","851.63"
"03NKA-69","2025-01-15","22","979.99"
"03NKA-69","2025-01-15","23","989.16"
"03NKA-69","2025-01-15","24","898.14"
"03NKA-69","2025-01-16","1","770.25"
"03NKA-69","2025-01-16","2","737.31"
"03NKA-69","2025-01-16","3","727.8"
"03NKA-69","2025-01-16","4","726.8"
"03NKA-69","2025-01-16","5","725.03"
"03NKA-69","2025-01-16","6","745.43"
"03NKA-69","2025-01-16","7","852.28"
"03NKA-69","2025-01-16","8","1253.34"
"03NKA-69","2025-01-16","9","1094.9"
"03NKA-69","2025-01-16","10","896.61"
"03NKA-69","2025-01-16","11","942.82"
"03NKA-69","2025-01-16","12","870.8"
"03NKA-69","2025-01-16","13","859.62"
"03NKA-69","2025-01-16","14","919.98"
"03NKA-69","2025-01-16","15","859.58"
"03NKA-69","2025-01-16","16","989.28"
"03NKA-69","2025-01-16","17","1153.75"
"03NKA-69","2025-01-16","18","1377.6"
"03NKA-69","2025-01-16","19","1253.8"
"03NKA-69","2025-01-16","20","1464.49"
"03NKA-69","2025-01-16","21","1365.43"
"03NKA-69","2025-01-16","22","1386.18"
"03NKA-69","2025-01-16","23","1372.66"
"03NKA-69","2025-01-16","24","1049.46"
"03NKA-69","2025-01-17","1","1045.18"
"03NKA-69","2025-01-17","2","869.54"
"03NKA-69","2025-01-17","3","829"
"03NKA-69","2025-01-17","4","801.73"
"03NKA-69","2025-01-17","5","799.21"
"03NKA-69","2025-01-17","6","821.8"
"03NKA-69","2025-01-17","7","894.88"
"03NKA-69","2025-01-17","8","1142.98"
"03NKA-69","2025-01-17","9","1004.07"
"03NKA-69","2025-01-17","10","818.07"
"03NKA-69","2025-01-17","11","803.73"
"03NKA-69","2025-01-17","12","807.23"
"03NKA-69","2025-01-17","13","808.26"
"03NKA-69","2025-01-17","14","787.06"
"03NKA-69","2025-01-17","15","768.22"
"03NKA-69","2025-01-17","16","786.69"
"03NKA-69","2025-01-17","17","801.1"
"03NKA-69","2025-01-17","18","1767.64"
"03NKA-69","2025-01-17","19","1731.32"
"03NKA-69","2025-01-17","20","1646.37"
"03NKA-69","2025-01-17","21","1510.5"
"03NKA-69","2025-01-17","22","1980.38"
"03NKA-69","2025-01-17","23","1531.76"
"03NKA-69","2025-01-17","24","1185.61"
"03NKA-69","2025-01-18","1","804.5"
"03NKA-69","2025-01-18","2","793.92"
"03NKA-69","2025-01-18","3","801.16"
"03NKA-69","2025-01-18","4","801.58"
"03NKA-69","2025-01-18","5","877.48"
"03NKA-69","2025-01-18","6","1052.61"
"03NKA-69","2025-01-18","7","1151.4"
"03NKA-69","2025-01-18","8","1167.66"
"03NKA-69","2025-01-18","9","1157.89"
"03NKA-69","2025-01-18","10","1253.7"
"03NKA-69","2025-01-18","11","1208.14"
"03NKA-69","2025-01-18","12","1045.17"
"03NKA-69","2025-01-18","13","881.46"
"03NKA-69","2025-01-18","14","988.56"
"03NKA-69","2025-01-18","15","701.15"
"03NKA-69","2025-01-18","16","705.75"
"03NKA-69","2025-01-18","17","1025.39"
"03NKA-69","2025-01-18","18","1897.89"
"03NKA-69","2025-01-18","19","2017.71"
"03NKA-69","2025-01-18","20","2226.15"
"03NKA-69","2025-01-18","21","1899.73"
"03NKA-69","2025-01-18","22","2053.38"
"03NKA-69","2025-01-18","23","2056.68"
"03NKA-69","2025-01-18","24","1960.75"
"03NKA-69","2025-01-19","1","1554.12"
"03NKA-69","2025-01-19","2","1402.49"
"03NKA-69","2025-01-19","3","1383.85"
"03NKA-69","2025-01-19","4","1363.94"
"03NKA-69","2025-01-19","5","1349.78"
"03NKA-69","2025-01-19","6","1341.21"
"03NKA-69","2025-01-19","7","1341.7"
"03NKA-69","2025-01-19","8","1314.64"
"03NKA-69","2025-01-19","9","1121.66"
"03NKA-69","2025-01-19","10","1159.72"
"03NKA-69","2025-01-19","11","1060.54"
"03NKA-69","2025-01-19","12","1102.97"
"03NKA-69","2025-01-19","13","1101.65"
"03NKA-69","2025-01-19","14","1061.26"
"03NKA-69","2025-01-19","15","1121.72"
"03NKA-69","2025-01-19","16","1129.11"
"03NKA-69","2025-01-19","17","1297.82"
"03NKA-69","2025-01-19","18","1418.62"
"03NKA-69","2025-01-19","19","1846.41"
"03NKA-69","2025-01-19","20","1919.19"
"03NKA-69","2025-01-19","21","1850.63"
"03NKA-69","2025-01-19","22","1816.87"
"03NKA-69","2025-01-19","23","1552.45"
"03NKA-69","2025-01-19","24","1515.25"
"03NKA-69","2025-01-20","1","1357.31"
"03NKA-69","2025-01-20","2","1322.78"
"03NKA-69","2025-01-20","3","1259.88"
"03NKA-69","2025-01-20","4","1237.81"
"03NKA-69","2025-01-20","5","1222.6"
"03NKA-69","2025-01-20","6","1314.98"
"03NKA-69","2025-01-20","7","1383.07"
"03NKA-69","2025-01-20","8","1421.48"
"03NKA-69","2025-01-20","9","1451.17"
"03NKA-69","2025-01-20","10","1413.22"
"03NKA-69","2025-01-20","11","1392.9"
"03NKA-69","2025-01-20","12","1386.46"
"03NKA-69","2025-01-20","13","1408.87"
"03NKA-69","2025-01-20","14","1386.76"
"03NKA-69","2025-01-20","15","1394.13"
"03NKA-69","2025-01-20","16","1422.66"
"03NKA-69","2025-01-20","17","1535.99"
"03NKA-69","2025-01-20","18","1531.23"
"03NKA-69","2025-01-20","19","1841.42"
"03NKA-69","2025-01-20","20","1911.04"
"03NKA-69","2025-01-20","21","1787.09"
"03NKA-69","2025-01-20","22","1809.41"
"03NKA-69","2025-01-20","23","1625.96"
"03NKA-69","2025-01-20","24","1552.57"
"03NKA-69","2025-01-21","1","1534.52"
"03NKA-69","2025-01-21","2","1436.98"
"03NKA-69","2025-01-21","3","1414.7"
"03NKA-69","2025-01-21","4","1386.53"
"03NKA-69","2025-01-21","5","1401.51"
"03NKA-69","2025-01-21","6","1440.27"
"03NKA-69","2025-01-21","7","1535.78"
"03NKA-69","2025-01-21","8","1747.37"
"03NKA-69","2025-01-21","9","1622.79"
"03NKA-69","2025-01-21","10","1743.57"
"03NKA-69","2025-01-21","11","1688.92"
"03NKA-69","2025-01-21","12","1592.91"
"03NKA-69","2025-01-21","13","1685.02"
"03NKA-69","2025-01-21","14","1555.96"
"03NKA-69","2025-01-21","15","1542.04"
"03NKA-69","2025-01-21","16","1553.97"
"03NKA-69","2025-01-21","17","1560.32"
"03NKA-69","2025-01-21","18","2023.88"
"03NKA-69","2025-01-21","19","1996.9"
"03NKA-69","2025-01-21","20","2011.95"
"03NKA-69","2025-01-21","21","1863.8"
"03NKA-69","2025-01-21","22","1782.96"
"03NKA-69","2025-01-21","23","1587.08"
"03NKA-69","2025-01-21","24","1857.71"
"04CUN-115","2025-01-15","1","596.69"
"04CUN-115","2025-01-15","2","651.94"
"04CUN-115","2025-01-15","3","610.12"
"04CUN-115","2025-01-15","4","618.45"
"04CUN-115","2025-01-15","5","618.96"
"04CUN-115","2025-01-15","6","631.95"
"04CUN-115","2025-01-15","7","654.02"
"04CUN-115","2025-01-15","8","769.61"
"04CUN-115","2025-01-15","9","784.41"
"04CUN-115","2025-01-15","10","585.69"
"04CUN-115","2025-01-15","11","545.75"
"04CUN-115","2025-01-15","12","519.42"
"04CUN-115","2025-01-15","13","518.92"
"04CUN-115","2025-01-15","14","517.45"
"04CUN-115","2025-01-15","15","514.78"
"04CUN-115","2025-01-15","16","508.08"
"04CUN-115","2025-01-15","17","559.53"
"04CUN-115","2025-01-15","18","579.1"
"04CUN-115","2025-01-15","19","981.7"
"04CUN-115","2025-01-15","20","915.17"
"04CUN-115","2025-01-15","21","664.73"
"04CUN-115","2025-01-15","22","842.89"
"04CUN-115","2025-01-15","23","600.87"
"04CUN-115","2025-01-15","24","641.4"
"04CUN-115","2025-01-16","1","667.74"
"04CUN-115","2025-01-16","2","640.51"
"04CUN-115","2025-01-16","3","639.33"
"04CUN-115","2025-01-16","4","638.53"
"04CUN-115","2025-01-16","5","636.86"
"04CUN-115","2025-01-16","6","646.69"
"04CUN-115","2025-01-16","7","664.93"
"04CUN-115","2025-01-16","8","1085.87"
"04CUN-115","2025-01-16","9","913.45"
"04CUN-115","2025-01-16","10","638.34"
"04CUN-115","2025-01-16","11","593.57"
"04CUN-115","2025-01-16","12","560.85"
